link,title,price,transaction,city,region,description,surface,bathrooms,rooms
https://www.tayara.tn/item/terrains-et-fermes/sfax/sfax/150-m2-route-de-gabs/694e9c45cd04d08be7517187/,150 m2 Route de Gabès ,19500,,Sfax,Sfax,"À Vendre 150 m2 sur 2 voies, Clôturé, branché d'eau SONED, Route de Gabès km 7 ..Thina  à 100m du Mosquée, derrière L'aéroport. prix 135 d le m2 سوم باهي ياسر...propriétaire 
Tel.94547943 ",,,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/l-aouina/-vendre-un-fc-laouina/694e9c1dcd04d08be751716f/,Immobilier,63000,,Tunis,L Aouina,,,,
https://www.tayara.tn/item/maisons-et-villas/tunis/lac-1/-louer-charmant-duplex-avec-jardin-lac-1/691d9de9145e1617cba866f1/,"À louer Charmant Duplex avec Jardin – Lac 1
",3800,Location,Tunis,Lac 1,"🌿 Charmant Duplex avec Jardin – Lac 1
ALBayt Immobilier vous propose à la location un duplex élégant et lumineux, idéalement situé au Lac 1, dans un quartier calme et recherché.

📌 Informations clés
🏠 Type : Duplex

🌱 Extérieur : Jardin privatif

📍 Emplacement : Lac 1

💰 Loyer : 3 800 DT / mois

📞 Pour plus d’informations : 22.99.60.60

",400,3,1
https://www.tayara.tn/item/appartements/tunis/menzah/a-louer-s1-a-menzah9c/694e9ba8cd04d08be751712f/,a louer s+1 a menzah9c,900,Location,Tunis,Menzah,"agence immobilière KCHAOU met à la location un joli appartement s+1 dans une résidence calme avec ascenseur 
composé de 
un salon 
kitchenette e
chambre à coucher
sdb 
un balcon  
parking sous-sol 
Contactez Agence Immobilière KCHAOU au 55 523 500",70,0,1
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/montplaisir/-louer-un-bureau-de-haut-standing-montplaisir/69399681cd04d08be748bb7a/,"
À louer Un bureau de haut standing montplaisir ",3000,Location,Tunis,Montplaisir,"
À louer 

Un bureau de haut standing situé au rez-de-chaussée, à proximité immédiate de toutes les commodités, idéal pour une activité souhaitant allier visibilité et confort.

Superficie : 126 m²
Loyer : 3 000 DT / mois HTVA
contact 22.99.60.60
",126,1,1
https://www.tayara.tn/item/maisons-et-villas/tunis/gammarth/-louer-un-triplex-en-s4-gammarth-village/68af036f82a3d05f2393bf47/,À Louer un triplex en  S+4  Gammarth village ,4500,Location,Tunis,Gammarth,"
ALBAYT IMMOBILIER 

À Louer un triplex en  S+4  avec Piscine côté Gammarth Village

Prix : 4500 DT/mois  

 contact : 22.99.60.60",300,3,4
https://www.tayara.tn/item/maisons-et-villas/ben-arous/el-mourouj-4/-vendre-villa-mourouj-4/66fc28c6e8a80c9b9f730629/,À vendre Villa mourouj 4 ,0,Vente,Ben Arous,El Mourouj 4,"Vente
Mourouj 4 
Agence immobilière ALBAYT IMMOBILIER 🏡🏠🏠   vous propose à la vente
Une charmante villa en S+5 sur un terrain de 600 m² située dans un quartier résidentiel à EL Mourouj 4. 
Au RDC  :
* Un spacieux salon (100 m² comme surface)
* Un grand séjour qui s'ouvre sur le jardin 
* Une cuisine bien équipée 
* Une salle d'eau pour les invités 
À L'étage :  
* Une suite parentale avec une grande terrasse
* Trois chambres à coucher 
* Deux salles de bain
À l'exterieur :
* Garage
* Grand jardin, entourant la villa.
* Superficie du terrain : 600 m².
* Superficie bâtie : 450 m².
Dans un quartier calme et résidentiel, cette villa bénéficie d'une proximité de toutes les commodités: station métro et bus, magasin
 
Pour plus d'informations n'hésitez pas à nous contacter
☎️GSM : +216 22.99.60.60
📭WhatsApp : +216 22 996 060
 ",600,4,5
https://www.tayara.tn/item/maisons-et-villas/ariana/chotrana/-vendre-villa-retaper-avec-piscine-et-jardin-/69249652265523b710eaebb2/,🏡 À Vendre –Villa à retaper avec piscine et jardin 🔑,0,Vente,Ariana,Chotrana,"ALBAYT IMMOBILIER 
          La Soukra #Chotranna 

🏡 À Vendre –Villa à retaper avec piscine et jardin 🔑
✨ Rare opportunité d’investissement ✨

📐 Superficie terrain : 466 m²
🏗 Superficie bâtie : 400 m²

📞 Contact : 22.99.60.60

#VenteVilla #ImmobilierTunisie #VillaInachevée #Opportunité #Investissement #VueImprenable #VillaATerminer #MaisonDeRêve #chotrana #LaSoukra",466,3,4
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/immeuble-louer-lac-3/6728f015981bc29b644499ac/,Immeuble à louer lac 3,0,Location,Tunis,Le Kram,"

L' Agence immobilière Al-Bayt immobilier  Real Estate vous propose à la location  un  immeuble récemment construit côté lac 3 khayreddine Kram 

*  Vocation : R+3  
*  Superficie terrain : 1660 m2
*  Le Bâti :  3000 m² en open space 
*  Le sous-sol : 1000 m² pour 33 places de parking 

Pour plus d'informations veuillez contacter votre conseiller en immobilier 
☎️GSM : +216 97673530
📭WhatsApp : +216 22 996 060
 ",3000,0,0
https://www.tayara.tn/item/terrains-et-fermes/tunis/le-kram/-louer-un-immeuble-au-lac-3/691ca46e265523b710e730c1/,À louer Un Immeuble  au Lac 3,0,,Tunis,Le Kram,"ALBAYT IMMOBILIER 
            #location 
  Un Immeuble  au Lac 3 en très bon état composé d’un Rez de chaussée et trois étages . 
    Un parking sous sol de 27 voitures - un ascenseur - une terrasse -deux blocs sanitaires par étage.

Contact 22.99.60.60",,,
https://www.tayara.tn/item/maisons-et-villas/tunis/le-kram/-vendre-villa-deux-tages-spars-kherredine-banlieue-nord-de-tunis/6939442bcd04d08be7488947/,"À vendre : Villa à deux étages séparés – Kherredine, banlieue nord de Tunis",950000,Vente,Tunis,Le Kram,"
ALBAYT IMMOBILIER 
  À vendre : Villa à deux étages séparés – Kherredine, banlieue nord de Tunis

Belle villa bâtie sur un terrain de 380 m², idéalement située au niveau du rond-point de Kherredine (banlieue nord).

Le rez-de-chaussée, récemment rénové, offre un excellent confort avec :

une piscine privée,

un jardin arboré,

un garage,

une suite parentale,

un salon et salle à manger spacieux,

ainsi qu’une chambre supplémentaire.

Le 1er étage, doté d’une entrée totalement indépendante, se compose d’un grand S+3 nécessitant des travaux de rénovation — idéal pour un second logement, un investissement locatif ou une famille élargie.

📍 Emplacement : Kherredine – banlieue nord de Tunis et 400 m de la plage 
📐 Terrain : 380 m²
🏠 Deux étages séparés – fort potentiel
 Contact 22.99.60.60",380,3,5
https://www.tayara.tn/item/appartements/tunis/lac-1/-vendre-un-appartement-avec-jardin-vue-lac/685b23f194cd0376dccccd72/,À vendre un appartement avec jardin vue lac  ,890000,Vente,Tunis,Lac 1,"Berges du Lac 1 rez de chaussée vue lac avec jardin et place de parking à vendre 
Prix: 890 000 TND avec 1 place de parking. Titré.
Lac 1 joli appartement rez de chaussée de 115 m2 avec jardin de 200 m2 vue superbe sur le Lac. Pour le rendement locatif le prix en location annuelle : 3500/4000 TND / mois. Composition: Un couloir d'entrée, une cuisine indépendante avec séchoir, une chambre de service, une salle d’eau invités, deux chambres à coucher et une salle de bain commune.
Une place de parking est disponible au sous-sol. Une terrasse avec le jardin vue sur les jardins de la résidence et le lac. A visité rapidement. 



Contact..+216 22.99.60.60",315,2,2
https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/a-louer-s3-avec-terrasse-et-chambre-de-services/69285081265523b710ec2481/, A Louer  S+3 avec terrasse et chambre de services ,2400,Location,Tunis,Ain Zaghouan Nord,"💥 A Louer :
🏠 Appartement S+3 avec terrasse 
✅ Emplacement : Ain Zaghouan nord 

ALBAYT IMMOBILIER Met a la location un appartement S+3 avec terrasse dans une résidence  calme et sécurisée Quartier résidentiel très calme et accessible facilement à Ain Zaghouan nord 
Il se compose de :
- Salon ouvert sur terrasse 
- Cuisine bien équipée de plaque, hotte et four avec séchoir 
- Salle d'eau invités
- Salle de bain 
- Deux chambres à coucher avec dressing 
- Suite parentale 
- Chambre de service 
- Chauffage central
- Climatisation centrale 
- Place parking au sous-sol 
- Loyer : 2400 DT/mois

ℹ️ 𝑷𝒐𝒖𝒓 𝒑𝒍𝒖𝒔 𝒅'𝒊𝒏𝒇𝒐𝒓𝒎𝒂𝒕𝒊𝒐𝒏𝒔 𝒗𝒆𝒖𝒊𝒍𝒍𝒆𝒛 𝒏𝒐𝒖𝒔 𝒄𝒐𝒏𝒕𝒂𝒄𝒕𝒆𝒓 :  
📞 22.99.60.60 ",160,3,3
https://www.tayara.tn/item/terrains-et-fermes/ben-arous/mornag/-vendre-terrain-agricole-elgonna-mornag/68dfa3a8e7035d31a40e3e98/, À VENDRE TERRAIN AGRICOLE ElGonna mornag  ,0,,Ben Arous,Mornag,"🔥 À VENDRE TERRAIN AGRICOLE DE 5,5 HECTARES A 20KM DE TUNIS 

L' Agence immobilière ALBAYT IMMOBILIER 
vous propose à la #vente un  #terrain #agricole de 5,5 hectares à 20km de #tunis
Emplacement : MORNEG / GOUNNA  
🖲Titre individuel 

Pour plus d'informations veuillez contacter votre conseiller en immobilier 

☎️GSM : +216 97673530
📭WhatsApp : +216 22 996 060
 ",,,
https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-s1-haut-standing-cit-wahat/694e9b0dcd04d08be75170ea/,A louer S1 haut standing à cité wahat,900,Location,Tunis,L Aouina,"🏡 À louer – Appartement S+1 haut standing– Cité Wahat l’aouina
✅ Prix 900 dt
Découvrez ce superbe appartement S+1 Haut standing situé dans un quartier résidentiel calme et recherché à l’aouina.
✨ Caractéristiques :
🚘 Place de parking sous sol
Salon avec balcon et climatiseur
• 🛏️ 1 chambre à coucher avec climatiseur
• 🍽️ Cuisine équipée
• 🛁 Salle d’eau
📍 Emplacement idéal, à proximité de toutes les commodités : commerces, écoles, et axes principaux.
📞 Pour plus d’informations ou pour organiser une visite, contactez-nous dès maintenant sur : 27424429 - 900 87201 - 981060 60 - 98106061",80,1,1
https://www.tayara.tn/item/appartements/sfax/sfax-ville/-/694e9ac68914daae51a1e445/,كراء ستوديو مفروش طراز رفيع صفاقس المدينة ,80,Location,Sfax,Sfax Ville,"ستوديو مفروش طراز رفيع صفاقس المدينة 
ليلة واحدة: 80 دينارا
عدد 02 ليالي : 150 دينارا
عدد 03 ليالي : 210 دينارا
عدد 04 ليالي :  260 دينار
عدد 05 ليالي أو أكثر : 60 دينارا الليلة الواحدة
للحجز الاتصال بالرقم 50.526.279",28,1,1
https://www.tayara.tn/item/maisons-et-villas/ariana/el-menzah-5/a-vendre-une-villa-a-menzah-5-sur-deux-niveaux/68beb937c4782c5427ae5516/,A VENDRE UNE VILLA  A Menzah 5 sur deux niveaux ,1,Vente,ariana,El Menzah 5,"🔥 A VENDRE UNE VILLA  A Menzah 5  🔥
▪️907-B IMMO, spécialiste de l'immobilier vous propose à la #vente une #villa de 380m² sur deux niveaux avec une bonne orientation dans un quartier résidentiel calme,et  proche de toutes commodités.
▪️Superficie terrain 501m2
▪️Titre en règle.
➡️➡️Pour plus d'informations veuillez contacter votre conseiller en immobilier :
☎️GSM      :   24 657 657 
📧E-mail : 907immo@gmail.com",501,,
https://www.tayara.tn/item/appartements/ariana/ennasr/a-vendre-un-appartement-style-duplex-ennasr-/677d70a6b7de28167ed0a01a/,A vendre un appartement style duplex à Ennasr ❤️,600000,Vente,Ariana,Ennasr,"A vendre  Un  appartement style Duplex jamais habité à Cité Ennasr dans une résidence sécurisée et gardée avec une vue dégagée.

📍L'appartement est composé de :

✅Salon avec balcon
✅Suite parentale avec douche et coin de dressing
✅2 chambres à coucher avec placards
✅Salle de bain
✅Salle d'eau
✅Cuisine bien équipée

➡️➡️Superficie : 212m2

💰 575MD & 25MD place parking 

ℹ️ 𝑷𝒐𝒖𝒓 𝒑𝒍𝒖𝒔 𝒅'𝒊𝒏𝒇𝒐𝒓𝒎𝒂𝒕𝒊𝒐𝒏𝒔 𝒗𝒆𝒖𝒊𝒍𝒍𝒆𝒛 𝒏𝒐𝒖𝒔 𝒄𝒐𝒏𝒕𝒂𝒄𝒕𝒆𝒓 : 
☎️24 657 657",212,2,3
https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/villa-r2-avec-piscine-kelibia-la-blanche/6826fbcc6238a0abfdd0a5e7/,Villa R+2 avec piscine à Kelibia la blanche,2700000,Vente,Nabeul,Kélibia,"A vendre Villa R+2 avec piscine à Kelibia la blanche située à 100 mètres de la plage de superficie de 640 m² sur deux façades de 20 mètres sur deux rues de 8 et 12 mètres.
En réez de jardin appartement S+2 et S+1 avec piscine.
En 1ér étage un appartement S+3 de surface bâtie 200 m² composé de trois chambres à coucher, salon, cuisine, et deux salles d’eau.
En 2éme étage un appartement S+3 de surface bâtie 200 m² composé de trois chambres à coucher, salon, cuisine, et deux salles d’eau.
Villa avec deux abris e voiture entourée de jardin de quatre cotés.
Villa dans la zone touristique de kelibia dans un quartier chic calme et residentielle.
Villa avec titre foncier individuelle.
Prix : 2.700.000 Dt
Référence : VT988
TEL : 72 295 572 / 29 760 600 / 29 760 700
WhatsApp : (+216)  29 760 600 / 29 760 700 ",640,4,9
https://www.tayara.tn/item/maisons-et-villas/ariana/les-jardins-el-menzah-2/a-vendre-villa-s5-sur-deux-niveaux-situ-cit-el-fouez/68b800dddf9d8936c1059732/,A vendre Villa S+5 sur deux niveaux situé à cité El Fouez,1180,Vente,ariana,Les Jardins El Menzah 2,"⚜️A vendre Villa S+5 sur deux niveaux situé à cité El Fouez📌
🔹Terrain 452m² et bâti 420m²
🔹construction 2015 
 ✔️RDC : Salon + séjour + suite +salle d'eau invités et cuisine bien agencée.
✔️A l étage : grande suite +  trois chambres enfants avec placards.
◾️Photovoltaïque 
◾️Climatisation +chauffage central 
◾️Alarme
👉👉N'hésitez pas à nous contactez sur le 
☎️+216 24 657 657",452,2,5
https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-vendre-un-appartement-s3-cit-ennasr/68b8053e711369bbe4f733cd/,A vendre un appartement s+3  à  cité Ennasr.,0,Vente,Ariana,Cité Ennasr 2,"❇️A vendre un appartement s+3  à  cité Ennasr.
🏠 𝐃𝐄𝐓𝐀𝐈𝐋𝐒 𝐃𝐔 𝐁𝐈𝐄𝐍
➤ Superficie : 194 𝖒² 
➤ Typologie : S+3
➤ Étage : 5ème avec ascenseur
🏠 𝐀𝐌𝐄𝐍𝐀𝐆𝐄𝐌𝐄𝐍𝐓 𝐃𝐔 𝐁𝐈𝐄𝐍
▪️ Un salon avec balcon
▪️ Une salle d'eau invitées 
▪️ Une cuisine bien aménagée et équipée.
▪️ 3 chambres à coucher avec dressings 
▪️ Une salle de bain commune 
🏠 𝐄𝐐𝐔𝐈𝐏𝐄𝐌𝐄𝐍𝐓𝐒 
✅  chauffage central
✅ climatisation en split système
🚗🚗 2 places de parking sous sol 🚗🚗
ℹ️ 𝑷𝒐𝒖𝒓 𝒑𝒍𝒖𝒔 𝒅'𝒊𝒏𝒇𝒐𝒓𝒎𝒂𝒕𝒊𝒐𝒏𝒔 𝒗𝒆𝒖𝒊𝒍𝒍𝒆𝒛 𝒏𝒐𝒖𝒔 𝒄𝒐𝒏𝒕𝒂𝒄𝒕𝒆𝒓 📲 ☎️24 657 657 ☎️",194,2,3
https://www.tayara.tn/item/appartements/ariana/les-jardins-el-menzah-2/un-appartement-s2-meubl-jardin-el-menzah-2-/69494b87cd04d08be74f2e8e/,Un  appartement s+2 meublé à jardin El Menzah 2 . ,1450,Location,Ariana,Les Jardins El Menzah 2,"Un  appartement s+2 meublé à jardin El Menzah 2 . 
✨ Emplacement : jardin Menzah 2 
✨Typologie : S+2 Meublé
✨Composition
✔️salon et salle à manger  avec balcon. 
✔️Salle de bain 
✔️Une cuisine très bien équipée  
✔️2 chambres à coucher
💰💵 Loyer : 1450 DT/ mois. 
☎️Pour plus d'informations, veuillez contacter le    24 657 657",,1,2
https://www.tayara.tn/item/appartements/tunis/el-menzah-9/a-louer-en-exclusivit-un-appartement-s2-menzah-9c/693c0258cd04d08be749bd16/,A Louer en exclusivité un appartement S+2 à Menzah 9c,1350,Location,Tunis,El Menzah 9,"🏡 A Louer en exclusivité 
un appartement S+2 à Menzah 9c dans une résidence sécurisée et gardée
✨️ Emplacement : Menzah 9c
✨️ Typologie : S+2
✨️ Composition :
⚜️ salon salle à manger avec un balcon
⚜️ 2 Chambres à coucher dont une avec dressing
⚜️ Salle de bain commune                                                                                                                                                                                                                          ⚜️ Salle d'eau invité
⚜️ Cuisine équipée avec séchoir
 Chauffage centrale
 Climatiseurs
 Placards au couloir 
💰💰 1350dt y compris frais de syndic💰💰 
 Plus de détails et d'informations ⁉️ veuillez nous contacter  ☎️ 24 657 657",134,2,2
https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-un-appartement-s3-avec-place-de-parking-soussol-dans-une-nouvelle-rsidence-a-laouina-proche-de-toutes-commodits/694e99fccd04d08be7517050/,A vendre un appartement s+3 avec place de parking sous-sol dans une nouvelle résidence a l'aouina proche de toutes commodités,320000,Vente,Ariana,La Soukra,"A vendre un appartement s+3 avec place de parking sous-sol dans une nouvelle résidence a l'aouina proche de toutes commodités : Monoprix, magasin générale, clinique soukra, carrefour la marsa....se compose d'une cuisine bien équipée avec éléments de rangement (four, plaque et hotte inclus), salle de bain, salon équipé d'un climatiseur, 3 chambresA vendre un appartement s+3 avec place de parking sous-sol dans une nouvelle résidence a l'aouina proche de toutes commodités : Monoprix, magasin générale, clinique soukra, carrefour la marsa....se compose d'une cuisine bien équipée avec éléments de rangement (four, plaque et hotte inclus), salle de bain, salon équipé d'un climatiseur, 3 chambres dont une climatisée, un séchoir et un balcon. L’appartement est d’une superficie de 134 m2.
prix : 320000
tél
25 074 008 / 28 003 866.
watsap
25 074 008",135,1,3
